sentence_id,treatment,medical,treatment_first_index,treatment_last_index,medical_first_index,medical_last_index,sentence_text
82596621,Continuum theory,neural networks,0,1,13,14,"Continuum theory , which treats an ensemble of "" cell assemblies "" or neural networks , offers a step in this direction ."
82852658,the physician,such patients,18,19,22,23,"Clinical and radiological presentation can be atypical , requiring a high degree of suspicion on the part of the physician who treats such patients ."
82909340,Most genome-level analysis,the two parental alleles,0,2,4,7,"Most genome-level analysis treats the two parental alleles equivalently , yet diploid genomes contain two parental genomes that are often epigenetically distinct ."
83025654,This model,individual walkers,0,1,3,4,"This model treats individual walkers with a phase oscillator description and is inherently high dimensional with system dimensionality ( N+2 ) , where N is the number of walkers ."
83212088,each physician,dialysis,19,20,27,27,"physicians = 88 , 75 , 67 pmp ; dialysis nurses = 162 , 136 , 247 pmp ; each physician treats 10 , 12 , 12 dialysis patients and each dialysis nurse treats 4.7 , 4.0 , 3.3 dialysis patients . C ) ."
83212088,each dialysis nurse,dialysis,30,32,39,39,"physicians = 88 , 75 , 67 pmp ; dialysis nurses = 162 , 136 , 247 pmp ; each physician treats 10 , 12 , 12 dialysis patients and each dialysis nurse treats 4.7 , 4.0 , 3.3 dialysis patients . C ) ."
84161580,Intermittent high dosage oxygen,the Chinese studies,0,3,8,10,Intermittent high dosage oxygen treats COVID-19 infection : the Chinese studies .
84629439,AMW,acute infection-related conditions,13,13,18,20,We aimed to evaluate the validity of NEWS in Acute Medical Ward ( AMW ) that treats predominantly acute infection-related conditions to the Internal Medicine service .
84629439,Acute Medical Ward,acute infection-related conditions,9,11,18,20,We aimed to evaluate the validity of NEWS in Acute Medical Ward ( AMW ) that treats predominantly acute infection-related conditions to the Internal Medicine service .
84641078,Heated intraperitoneal chemotherapy,residual microscopic disease,0,2,7,9,Heated intraperitoneal chemotherapy ( HIPEC ) treats residual microscopic disease after cytoreductive surgery .
84641078,HIPEC,residual microscopic disease,4,4,7,9,Heated intraperitoneal chemotherapy ( HIPEC ) treats residual microscopic disease after cytoreductive surgery .
84712444,Diosmin,Lipopolysaccharide-Induced Inflammatory Pain,0,0,2,4,Diosmin Treats Lipopolysaccharide-Induced Inflammatory Pain and Peritonitis by Blocking NF-κB Activation in Mice .
84812334,sildenafil,"varied organic , psychogenic or mixed aetiology",5,5,10,16,"Clinical studies have demonstrated that sildenafil successfully treats ED of varied organic , psychogenic or mixed aetiology , and is effective in men with ED and comorbidities such as hypertension , hyperlipidaemia , diabetes or depression ."
85504323,the sticky film cilium function,"a decongestant , part system",29,33,18,22,"One hundred and sixty-seven patients who diagnosed postnasal drip syndrome makes a definite diagnosis that the patient adopt a decongestant , part system such as using glucocorticoid , improving the sticky film cilium function treats ."
85655836,RecA reaction,six out of 12 possible mispairs,8,9,11,16,Quantitation reveals a hierarchy among non-Watson-Crick mispairs : RecA reaction treats six out of 12 possible mispairs as good ones and three each of the remaining ones as moderate and bad pairs .
86290826,a ward,neurotic and personality disorders,62,63,66,69,"Three studies were conducted to verify the validity and reliability of the GFQ-58 : (1)a study comparing 30 individuals diagnosed with schizophrenia and 30 with no psychiatric diagnosis ; ( 2 ) a correlational study on 602 individuals exploring relationships between the GFQ-58 and tendency for rumination and quality of life ; and ( 3 ) a study on 37 patients from a ward which treats neurotic and personality disorders , exploring the relationships between the GFQ-58 and tools for measuring severity of psychopathological symptoms , overall functioning and neurotic personality ."
86468854,Our method,differential expression,0,1,3,4,"Our method treats differential expression as a form of clustering , thus unifying these two concepts ."
86682130,"First-come , first-served ( FCFS ) treats",the fewest people,0,6,7,9,"First-come , first-served ( FCFS ) treats the fewest people with advanced fibrosis , prevents the fewest cases of ESLD , and gains the fewest QALYs ."
86808384,GFSMLP,related information,11,11,18,19,"Here we use a novel Group Feature Selecting Multilayered Perceptron , GFSMLP , which treats a group of related information as a single entity and selects useful propensities related to linear B-cell epitopes , and uses them to predict epitopes ."
86808384,a novel Group Feature Selecting Multilayered Perceptron,related information,3,9,18,19,"Here we use a novel Group Feature Selecting Multilayered Perceptron , GFSMLP , which treats a group of related information as a single entity and selects useful propensities related to linear B-cell epitopes , and uses them to predict epitopes ."
87009601,A globe tethering technique,refractory cases of paralytic and restrictive strabismus,0,3,13,19,A globe tethering technique using a suture/titanium T-plate anchoring platform system effectively treats refractory cases of paralytic and restrictive strabismus with large angles of deviation .
87092236,Magnetic stimulation,severe depression,0,1,3,4,Magnetic stimulation treats severe depression .
87121420,the first drug,an underlying cause of cystic fibrosis,20,22,25,30,Ivacaftor ( Kalydeco ™ ) is a potentiator of the cystic fibrosis transmembrane conductance regulator ( CFTR ) and is the first drug that treats an underlying cause of cystic fibrosis to be licensed for use .
87304581,the entire urology faculty,renal cancer,28,31,34,35,"The number of surgeons performing laparoscopic renal surgery has increased at our institution , from two in 1997 , both endourologists , to eight in 2001 , representing the entire urology faculty that treats renal cancer ."
87318017,A FimH inhibitor,chronic cystitis,0,2,9,10,A FimH inhibitor prevents acute bladder infection and treats chronic cystitis caused by multidrug-resistant uropathogenic Escherichia coli ST131 .
87383131,RGP lens,irregular astigmatism,0,1,3,4,RGP lens treats irregular astigmatism from intracorneal glass .
87450960,The implantable cardioverter defibrillator,life-threatening VT-S,0,3,9,10,"The implantable cardioverter defibrillator ( ICD ) electrically treats life-threatening VT-S and VF , and it can be implanted readily in the pectoral area ."
87450960,ICD,life-threatening VT-S,5,5,9,10,"The implantable cardioverter defibrillator ( ICD ) electrically treats life-threatening VT-S and VF , and it can be implanted readily in the pectoral area ."
87586977,The model,the processing of tinnitus signals comparable,0,1,12,17,The model does not assume information-processing changes specific for tinnitus but treats the processing of tinnitus signals comparable with the processing of other external stimuli .
87636308,The design,probable mild to severe depression,0,1,5,9,The design treats cases of probable mild to severe depression as a single group ( CESD≥16 ) .
87787494,Granddaughter 's somersault,the horizontal semicircular canal,0,2,6,9,Granddaughter 's somersault treats cupulolithiasis of the horizontal semicircular canal .
88154790,Roux-en-Y biliary diversion,the clinical syndrome of ARG,0,2,7,11,"Roux-en-Y biliary diversion , although successfully treats the clinical syndrome of ARG , has a high incidence of early and late postoperative severe gastroparesis , Roux limb retention ( the Roux syndrome ) , or both , which often requires further remedial surgery ."
88154790,a high incidence of early and late postoperative severe gastroparesis,the clinical syndrome of ARG,14,23,7,11,"Roux-en-Y biliary diversion , although successfully treats the clinical syndrome of ARG , has a high incidence of early and late postoperative severe gastroparesis , Roux limb retention ( the Roux syndrome ) , or both , which often requires further remedial surgery ."
88154790,Roux limb retention,the clinical syndrome of ARG,25,27,7,11,"Roux-en-Y biliary diversion , although successfully treats the clinical syndrome of ARG , has a high incidence of early and late postoperative severe gastroparesis , Roux limb retention ( the Roux syndrome ) , or both , which often requires further remedial surgery ."
88154790,the Roux syndrome,the clinical syndrome of ARG,29,31,7,11,"Roux-en-Y biliary diversion , although successfully treats the clinical syndrome of ARG , has a high incidence of early and late postoperative severe gastroparesis , Roux limb retention ( the Roux syndrome ) , or both , which often requires further remedial surgery ."
88199320,Peptide PD29,bleomycin-induced pulmonary fibrosis,0,1,3,5,Peptide PD29 treats bleomycin-induced pulmonary fibrosis by inhibiting the TGF-β/smad signaling pathway .
88220605,Advani-Lee 's equation,free vibrations of fluid-filled spherical shells,5,7,11,16,"We solved numerical solutions of Advani-Lee 's equation , which treats free vibrations of fluid-filled spherical shells , and forms the basis for non-invasive estimation of left ventricular myocardial elasticity ."
88451487,MTF treatment,lower limb macroangiopathy,4,5,8,10,These results indicate that MTF treatment effectively treats lower limb macroangiopathy by regulating key proteins involved in AMPK signaling pathway and vascular smooth muscle contraction .
89199478,The model,the conformational flexibility of the peptides,0,1,4,9,The model explicitly treats the conformational flexibility of the peptides by extensive conformational sampling in low ( membrane ) and high ( water ) dielectric environments .
89220534,The endoscopist,esophageal strictures,0,1,4,5,The endoscopist who treats esophageal strictures must be familiar with the tools of the dilation and how they are best applied to specific types of stenotic lesions .
89448966,the urologist,complicated urinary tract infections,11,12,16,19,"The results show that Timentin is a very useful drug for the urologist who often treats complicated urinary tract infections , especially because of its low re- and super-infection rate and the absence of development of resistance ."
89614102,a framework,interactive brain tumor segmentation,6,7,23,26,"In this paper , we investigate a framework for interactive brain tumor segmentation which , at its core , treats the problem of interactive brain tumor segmentation as a machine learning problem ."
89637180,each clerk,a new family referral,4,5,9,12,In the child program each clerk assesses and treats a new family referral .
89937697,Intra-cerebrospinal fluid injection of sulphamidase,neurological pathology,0,4,11,12,"Intra-cerebrospinal fluid injection of sulphamidase effectively , but dose-dependently , treats neurological pathology in Mucopolysaccharidosis type IIIA , even when treatment begins in mice with established disease ."
89949938,This review,antithrombotic use for peripheral arterial disease,0,1,3,8,This review treats antithrombotic use for peripheral arterial disease ( PAD ) .
90007730,a minimally invasive surgery,the intra-articular pathology,5,8,21,23,"Implant removal using endoscopy is a minimally invasive surgery that ensures that the screw axis does not strip , and treats the intra-articular pathology concomitantly ."
90824040,Haemodilution,the primary cause of ischemia,0,0,5,9,"Haemodilution in no way treats the primary cause of ischemia , but it may compensate in some measure for narrowing of the vessels ."
91544152,The interleukin-23p19-subunit inhibitor guselkumab,psoriatic arthritis,0,3,10,11,The interleukin-23p19-subunit inhibitor guselkumab effectively treats signs and symptoms of psoriatic arthritis ( PsA ) .
91831522,current theory,these antipredator behaviours,26,27,30,32,"Furthermore , our model provides a conceptual framework that can be equally applied to aggregation behaviour and refuge use and thus presents a conceptual advance on current theory that treats these antipredator behaviours separately ."
92089683,SF-XCIS,both half-occupied reference orbitals,8,8,21,24,"Starting from a spin restricted triplet determinant , SF-XCIS yields spin-pure singlet , triplet , and quintet states , and treats both half-occupied reference orbitals in a fully balanced way to allow application to strongly correlated problems ."
92514410,the perceptual process,syllable-initial consonants,5,7,9,10,"Instead , it appears that the perceptual process treats syllable-initial consonants and syllable-final ones as inherently different ."
92530360,Radiofrequency ablation,esophageal high-grade dysplasia,0,1,7,9,"Radiofrequency ablation ( RFA ) effectively treats esophageal high-grade dysplasia , but its efficacy in treating anal canal high-grade squamous intraepithelial lesions ( HSILs ) is unsubstantiated ."
92530360,RFA,esophageal high-grade dysplasia,3,3,7,9,"Radiofrequency ablation ( RFA ) effectively treats esophageal high-grade dysplasia , but its efficacy in treating anal canal high-grade squamous intraepithelial lesions ( HSILs ) is unsubstantiated ."
92586208,A therapeutic plan,distant micrometastases,0,2,10,11,A therapeutic plan which both achieves local control and treats distant micrometastases by the combined use of chemotherapy ( with or without hormonal manipulation ) and surgery is presented .
92589316,FcγRIIb,related diseases,0,0,7,8,"FcγRIIb modulates immune responses and further treats related diseases by inhibiting the activation of B lymphocytes , monocytes , mast cells , and basophils induced by activating receptors ."
92998505,Inflow reduction,high-inflow high-cardiac output vascular access for hemodialysis,0,1,8,14,Inflow reduction by distalization of anastomosis treats efficiently high-inflow high-cardiac output vascular access for hemodialysis .
93055606,a diverse interdisciplinary team,"physical , cognitive , and psychological deficits",7,10,15,21,"Effective community reintegration is best achieved with a diverse interdisciplinary team that treats patients ' physical , cognitive , and psychological deficits in a collaborative approach ."
93096838,a new operation,a chin problem that was previously difficult,10,12,15,21,"The accompanying article , Chin Surgery II , will present a new operation that treats a chin problem that was previously difficult to correct ."
93228774,Pulmonary vein isolation,symptomatic AF,0,2,4,5,Pulmonary vein isolation treats symptomatic AF in a patient with Lamin A/C mutation : case report and review of the literature .
93239802,The new model,an individual aggregate,0,2,5,7,The new model proposed treats an individual aggregate as a self-similar object made up of a settling swarm of permeable spheres which are themselves made up of a settling swarm of sub-spheres and so on to the level of primary particles .
93355288,Bioptics,complex refractive errors,0,0,2,4,"Bioptics treats complex refractive errors by combining refractive techniques with different mechanisms of action , usually using an intraocular implant ( a phakic or pseudophakic intraocular lens ) followed by a corneal procedure ( laser ablation , intrastromal implant ) ."
93580388,an architecture,spatial and temporal information,17,18,21,24,"This is in contrast with the awake cortex , in which avalanches are most accurately classified by an architecture that treats spatial and temporal information separately , due to the increased levels of spatiotemporal complexity ."
93737621,Our off-chip algorithm,multiple photon-arrivals,0,2,4,5,"Our off-chip algorithm treats multiple photon-arrivals at pixel-array pairs , in any observation interval , with photon fluxes limited by detector saturation , in such a way that a correctly normalized g((2 ) ) function is guaranteed ."
93909046,Recombinant T cell receptor ligand,experimental stroke,0,4,6,7,Recombinant T cell receptor ligand treats experimental stroke .
94016357,Prophylactic implantable cardioverter defibrillator ( ICD ) therapy,lethal cardiac arrhythmias,0,7,10,12,Prophylactic implantable cardioverter defibrillator ( ICD ) therapy treats potentially lethal cardiac arrhythmias in patients who have not previously experienced such but are at considerable risk due to underlying heart disease .
94178548,The model,social norms,0,1,17,18,"The model quantifies these values in the form of Culture-Sanctioned Social Metrics ( CSSMs ) and treats social norms as the requirement to maximize these metrics from the perspective of the self , peers and public ."
94262953,a framework,intracellular signal transduction networks,6,7,10,13,"Here , we make use of a framework that treats intracellular signal transduction networks as "" black boxes "" with characterized input-to-output response relationships ."
94289691,"the Oakland , California-based Alameda County Medical Center",coinfected,3,10,17,17,"The experiences of the Oakland , California-based Alameda County Medical Center , which treats more than 200 coinfected patients , are detailed and serve as the basis for suggested management strategies ."
94324627,any neurosurgical spine center,a large number of patients with spinal metastases,10,13,16,23,Spinal radiosurgery is likely to become an essential part of any neurosurgical spine center that treats a large number of patients with spinal metastases .
94368576,the aid giver,the most dangerous disorder,6,8,10,13,The main ATLS principles are that the aid giver treats the most dangerous disorder first and does no further damage .
94536696,The proposed Random Polygons Model,each glandular structure in an image,0,4,9,14,"The proposed Random Polygons Model ( RPM ) treats each glandular structure in an image as a polygon made of a random number of vertices , where the vertices represent approximate locations of epithelial nuclei ."
94536696,RPM,each glandular structure in an image,6,6,9,14,"The proposed Random Polygons Model ( RPM ) treats each glandular structure in an image as a polygon made of a random number of vertices , where the vertices represent approximate locations of epithelial nuclei ."
94657724,Resveratrol,UVB-Induced Photoaging,0,0,2,3,"Resveratrol Treats UVB-Induced Photoaging by Anti-MMP Expression , through Anti-Inflammatory , Antioxidant , and Antiapoptotic Properties , and Treats Photoaging by Upregulating VEGF-B Expression ."
94721226,New drug,age-related macular degeneration,0,1,3,5,New drug treats age-related macular degeneration .
94800103,Our theory,the unique singular point of photonic bands,0,1,4,10,"Our theory carefully treats the unique singular point of photonic bands at zero frequency and momentum , which distinguishes photonic bands from their electronic counterpart ."
94951260,a model,the instantaneous frequency,17,18,25,27,We demonstrate that the dynamical behavior of strongly pulse-coupled Belousov-Zhabotinsky oscillators can be reproduced and predicted using a model that treats both the phase and the instantaneous frequency of the oscillators .
95212019,The method,different C-Cl bonds,0,1,8,10,"The method treats explicitly the cleavage of isotopically different C-Cl bonds and thus considers , simultaneously , combined carbon-chlorine isotopologues ."
95413998,a perturbation technique,complete domains,7,9,12,13,We present an analytical approach based on a perturbation technique that treats complete domains .
95597721,Subthalamic deep brain stimulation ( STN-DBS ) for Parkinson 's disease,motor symptoms,0,10,12,13,"Subthalamic deep brain stimulation ( STN-DBS ) for Parkinson 's disease treats motor symptoms and improves quality of life , but can be complicated by adverse neuropsychiatric side-effects , including impulsivity ."
95628644,suggested methodology,miscounted outcomes in the misclassification framework,8,9,12,17,This parametric approach automatically circumvents drawbacks of previously suggested methodology that treats miscounted outcomes in the misclassification framework .
95681138,a medication,common comorbid disorders,17,18,30,32,"While stimulants remain the first-line pharmacological treatments for attention deficit hyperactivity disorders , bupropion offers promise as a medication that treats not only attention deficit hyperactivity disorders , but also common comorbid disorders , including unipolar and bipolar depression , anxiety and substance abuse ."
95681138,a medication,unipolar and bipolar depression,17,18,35,38,"While stimulants remain the first-line pharmacological treatments for attention deficit hyperactivity disorders , bupropion offers promise as a medication that treats not only attention deficit hyperactivity disorders , but also common comorbid disorders , including unipolar and bipolar depression , anxiety and substance abuse ."
95869262,a medical border abolition,a widespread global sickness,10,13,22,25,"In doing so , we offer an emergent framework for a medical border abolition that treats both the causes and symptoms of a widespread global sickness ."
95978393,RG,all magnetic instabilities,13,13,18,20,"We obtain the phase diagram of the model by functional renormalization group ( RG ) , which treats all magnetic instabilities on equal footing ."
95978393,functional renormalization group,all magnetic instabilities,9,11,18,20,"We obtain the phase diagram of the model by functional renormalization group ( RG ) , which treats all magnetic instabilities on equal footing ."
96064293,the Staffordshire Ambulance Trust,1600 cardiac arrests per year,5,8,12,16,"ITD use was implemented by the Staffordshire Ambulance Trust , which treats 1600 cardiac arrests per year with 90 advanced life support ( ALS ) units and an average response time of 6.3 min ."
96389184,"a linear , kinematic model","the elastic , recoil-driven suction-pump attribute of the left ventricle",20,24,27,36,"Solution of the ' inverse problem ' has been achieved via the parametrized diastolic filling ( PDF ) formalism , a linear , kinematic model which treats the elastic , recoil-driven suction-pump attribute of the left ventricle as a damped simple harmonic oscillator ( SHO ) ."
96530550,The model,Mg(2 + ) ions,0,1,3,6,The model treats Mg(2 + ) ions explicitly to account for ion-ion correlations neglected by mean-field theories .
96974668,Qianliening capsule,benign prostatic hyperplasia,13,14,19,21,The objective of this study was to evaluate the molecular mechanism by which Qianliening capsule ( QC ) treats benign prostatic hyperplasia ( BPH ) .
96974668,QC,benign prostatic hyperplasia,16,16,19,21,The objective of this study was to evaluate the molecular mechanism by which Qianliening capsule ( QC ) treats benign prostatic hyperplasia ( BPH ) .
96995265,The edge-to-edge mitral valve repair,mitral regurgitation,0,4,13,14,"The edge-to-edge mitral valve repair , first described by Alfieri in 1995 treats mitral regurgitation when standard reparative techniques are difficult , unlikely to succeed , or have failed ."
97362045,Droxidopa,orthostatic hypotension,0,0,9,10,"Droxidopa , a drug that increases norepinephrine , treats orthostatic hypotension , cholinomimetic drugs sometimes help with FOG and difficulty with balance ,"
97362045,a drug,orthostatic hypotension,2,3,9,10,"Droxidopa , a drug that increases norepinephrine , treats orthostatic hypotension , cholinomimetic drugs sometimes help with FOG and difficulty with balance ,"
97391022,drug therapy,multiple targets,28,29,32,33,We conclude with an example where we combined and applied systems biology and CADD to the core networks of four cancers and successfully developed a novel cocktail for drug therapy that treats multiple targets .
97891903,The RLWTF,industrial and radioactive wastes,0,1,3,6,The RLWTF treats industrial and radioactive wastes generated at multiple research and production facilities across the LANL .
98019253,The equation,the organic structure,0,1,7,9,"The equation , when graphed , treats the organic structure as battery-like , and relates its recharge rate and electrical properties to its longevity ."
98107879,all probability the replication system in species,incorporated,12,18,23,23,The reasons for this are discussed and it is concluded that in all probability the replication system in species rarely if every treats incorporated bromouracil as anything except a thymine analogue .
98124513,Chapter,the geostatistical analysis and transformation of point data to areal information,0,0,3,13,Chapter 3 treats the geostatistical analysis and transformation of point data to areal information .
98157615,administered ERβ ligand,clinical EAE,5,7,10,11,"Our findings show that therapeutically administered ERβ ligand successfully treats clinical EAE , bearing translational relevance to MS as a candidate neuroprotective agent ."
98292282,trainee,private patient,4,4,6,7,Liability hazards abound when trainee treats private patient .
98468913,595-nm pulsed dye laser,hypertrophic scars,7,10,17,18,Our study was performed to investigate how 595-nm pulsed dye laser combined with fractional CO2 laser treats hypertrophic scars in a rabbit model through regulating the expression of TGFβ1 and PCNA .
98520455,testosterone therapy,many symptoms of hormone deficiency,10,11,13,17,There is evidence that androgens are breast protective and that testosterone therapy treats many symptoms of hormone deficiency in both pre and postmenopausal patients .
98649444,a corticosteroid,underlying,2,3,6,6,Budesonide is a corticosteroid that treats underlying airway inflammation in asthma ; formoterol is a rapid- and long-acting beta2-agonist that prevents and reverses airway obstruction .
99733029,a totemic illusion,male sexuality,17,19,22,23,"Vasectomy as a method of birth control is chosen despite folk beliefs that take the form of a totemic illusion which treats male sexuality as naturalized , something fixed , and as entirely distinct from female sexuality ."
100742134,New technique,male infertility,0,1,3,4,New technique treats male infertility .
101041560,The pixel-by-pixel division,illuminated,0,2,12,12,"The pixel-by-pixel division , performed with analog signals , treats two incoherently illuminated arrays in parallel ."
101215178,Oral zinc aspartate,experimental autoimmune encephalomyelitis,0,2,4,6,Oral zinc aspartate treats experimental autoimmune encephalomyelitis .
101740157,book,simple medicines,6,6,11,12,"More precisely , it focuses on book II , which treats simple medicines ."
101740157,II,simple medicines,7,7,11,12,"More precisely , it focuses on book II , which treats simple medicines ."
101811431,Immunotherapy,allergic rhinitis,0,0,6,7,Immunotherapy effectively treats the symptoms of allergic rhinitis and improves its pathophysiology .
101845441,an anti-convulsant,many neuropathic pain syndromes,2,3,7,10,"Pregabalin is an anti-convulsant that successfully treats many neuropathic pain syndromes , although the mechanism of its anti-hyperalgesic action remains elusive ."
102049609,Caspase1 Inhibitor Ac-YVAD-CMK,the Acute Graft Versus Host Disease in Mice,1,3,7,14,[ Caspase1 Inhibitor Ac-YVAD-CMK Prevents and Treats the Acute Graft Versus Host Disease in Mice ] .
102714962,this targeted nanomedicine strategy,vascular complications,4,7,10,11,This paper explores whether this targeted nanomedicine strategy effectively treats vascular complications in   vivo .
102942068,This report,the fundamental question,0,1,3,5,"This report treats the fundamental question raised by Yates [ Am . J. Physiol . 238 ( Regulatory Integrative Comp . Physiol . 7 ): R277-R290 , 1980 ."
102975168,a family physician,the chronically ill elder members,40,42,45,49,"A descriptive correlational study was utilized to collect data on a purposive sample of 10 minority families recruited from the Montgomery County Council of the National Council of Negro Women , personal contacts of the investigators , and referrals from a family physician who treats the chronically ill elder members ."
103323995,This modified technique,aortoventricular discontinuity,0,2,27,28,"This modified technique enables safer , more secure anchoring of a replacement valve , reduces the risks and concerns associated with bypass grafts , and successfully treats aortoventricular discontinuity ."
103758657,DXS,depressive-like behavior,9,9,11,12,"This study is aimed to investigate the hypothesis that DXS treats depressive-like behavior by shifting the balance of the kynurenine (Kyn)/serotonin ( 5-HT ) pathway toward the 5-HT pathway through the downregulation of hippocampal indoleamine 2,3-dioxygenase ( IDO ) ."
103877251,Standard dosing of opioids,most cancer pain in children,0,3,6,10,"Standard dosing of opioids adequately treats most cancer pain in children ; however , a significant group requires more extensive management ."
103933782,"a rare , life-saving procedure",complex and often fatal diseases,4,8,11,15,"Combined heart-liver transplantation is a rare , life-saving procedure that treats complex and often fatal diseases including familial amyloidosis polyneuropathy and late stage congenital heart disease status-post previous repair ."
103933782,"a rare , life-saving procedure",familial amyloidosis polyneuropathy,4,8,17,19,"Combined heart-liver transplantation is a rare , life-saving procedure that treats complex and often fatal diseases including familial amyloidosis polyneuropathy and late stage congenital heart disease status-post previous repair ."
103933782,"a rare , life-saving procedure",late stage congenital heart disease status-post previous repair,4,8,21,28,"Combined heart-liver transplantation is a rare , life-saving procedure that treats complex and often fatal diseases including familial amyloidosis polyneuropathy and late stage congenital heart disease status-post previous repair ."
103945212,Intranasal submucosal bevacizumab,HHT-associated epistaxis,0,2,5,6,Intranasal submucosal bevacizumab effectively treats HHT-associated epistaxis for up to 12 months following treatment .
103999729,"a high-fat , low-carbohydrate , and protein diet",intractable epilepsy,7,14,18,19,"The ketogenic diet ( KD ) is a high-fat , low-carbohydrate , and protein diet that effectively treats intractable epilepsy ( IE ) ."
104041536,A bivalent compound,inflammatory arthritis pain in mice,0,2,11,15,A bivalent compound targeting CCR5 and the mu opioid receptor treats inflammatory arthritis pain in mice without inducing pharmacologic tolerance .
104099672,the new Bayesian design,most patients,4,7,20,21,"Under various scenarios , the new Bayesian design based on the toxicity-efficacy odds ratio trade-offs exhibits good properties and treats most patients at the desirable dose levels ."
104108379,a subanesthetic dose of ketamine,spared nerve injury-induced depression,30,34,36,39,"The authors examined whether the spared nerve injury model of neuropathic pain induces depressive behavior in rats , using sucrose preference test and forced swim test , and tested whether a subanesthetic dose of ketamine treats spared nerve injury-induced depression ."
104137664,the Langmuir isotherm,adsorbed,5,7,14,14,A new model based on the Langmuir isotherm that treats both the number of adsorbed ligands per QD and the number of available binding sites per QD as binomially distributed quantities is described .
104137664,the Langmuir isotherm,available binding sites per QD,5,7,22,26,A new model based on the Langmuir isotherm that treats both the number of adsorbed ligands per QD and the number of available binding sites per QD as binomially distributed quantities is described .
104269034,the author,some important comparisons,15,16,10,12,"The first level of analysis consists in the examination of some important comparisons , which the author treats as verification of the applicability of the analogical method ."
104352124,the dentist,young children,5,6,9,10,"Counterbalancing the many pressures , the dentist who treats young children enjoys an added measure of pleasure beyond that experienced by many colleagues by helping a young child cope with the stresses of treatment , leading a child into a lifetime free of dental disease , and winning the trust and approval of parents or guardians ."
104485166,The chemical scrubber,hydrophobic substances,0,2,5,6,The chemical scrubber effectively treats hydrophobic substances in COFs by combining surfactant and NaOCl under optimal operational conditions with NHMC removal efficiency as high as 85 % .
104802932,Liuwei Dihuang Pill,Postmenopausal Osteoporosis,0,2,6,7,Liuwei Dihuang Pill ( ) Treats Postmenopausal Osteoporosis with Shen ( Kidney ) Yin Deficiency via Janus Kinase/Signal Transducer and Activator of Transcription Signal Pathway by Up-regulating Cardiotrophin-Like Cytokine Factor 1 Expression .
105095351,a neural network algorithm,molecular units,2,5,8,9,"We present a neural network algorithm that treats molecular units themselves as neural networks , which has the flexibility to allow each unit to respond to its own environment and to influence others in the system ."
105177777,BCX4430,yellow fever,0,0,9,10,"BCX4430 , a novel nucleoside analog , effectively treats yellow fever in a Hamster model ."
105177777,a novel nucleoside analog,yellow fever,2,5,9,10,"BCX4430 , a novel nucleoside analog , effectively treats yellow fever in a Hamster model ."
105192288,a promising chemical agent,multiple aging-related diseases,2,5,8,10,Resveratrol is a promising chemical agent that treats multiple aging-related diseases and improves life span .
105533869,a general practitioner,psychosocial problems,8,10,12,13,The findings suggest that the way in which a general practitioner treats psychosocial problems depends partly on the type of problem and partly on his own attitude .
105701047,a stacked MFC,organic wastewater,25,27,30,31,"Hence , under cathodic voltage reversal induced by Pt-free cathodes , due to less anode polarization , the anode-respiring activity can largely be sustained in a stacked MFC that treats organic wastewater consistently and the quality of treated wastewater may be improved with energy-efficient and on-site generated H2O2 ."
105709771,Verapamil infusion,atrial fibrillation/flutter,0,1,7,8,Verapamil infusion following IV calcium successfully treats atrial fibrillation/flutter or SVTs without depressing systemic blood pressure .
105949880,the traditional Chinese drug therapy,experimental liver fibrosis,3,7,9,11,It reveals that the traditional Chinese drug therapy treats experimental liver fibrosis through lots of mechanisms .
106614331,The 5-field technique,the largest volume of normal tissue,0,2,5,10,"The 5-field technique clearly treats the largest volume of normal tissue ; however , most of this volume receives less than 50 % of the dose prescribed ."
106673659,paclitaxel,various cancers,1,1,4,5,"Although paclitaxel effectively treats various cancers , its debilitating peripheral neuropathic pain side effects often persist long after treatment has ended ."
106698437,Current definitive therapy,the whole gland,0,2,4,6,Current definitive therapy treats the whole gland but has considerable long-term side effects .
106757651,the alternately spliced gene product of Tnfsfr9,acute type 1 diabetes,10,16,20,23,"We show here that soluble CD137 ( sCD137 ) , the alternately spliced gene product of Tnfsfr9 , effectively treats acute type 1 diabetes ( T1D ) in nonobese diabetic ( NOD ) mice ."
106757651,soluble CD137,acute type 1 diabetes,4,5,20,23,"We show here that soluble CD137 ( sCD137 ) , the alternately spliced gene product of Tnfsfr9 , effectively treats acute type 1 diabetes ( T1D ) in nonobese diabetic ( NOD ) mice ."
106757651,sCD137,acute type 1 diabetes,7,7,20,23,"We show here that soluble CD137 ( sCD137 ) , the alternately spliced gene product of Tnfsfr9 , effectively treats acute type 1 diabetes ( T1D ) in nonobese diabetic ( NOD ) mice ."
106871364,a generalized Born solvent model,small-molecule ligands,16,20,28,29,"Both methods use the same energy function , consisting of the all-atom OPLS-AA force field and a generalized Born solvent model , which treats the protein receptor and small-molecule ligands in a consistent manner ."
106968586,any model,the metallic state,5,6,9,11,Our results place conditions on any model that treats the metallic state as a state with finite Cooper pairing .
107877607,Each formulation,the thresholdlike behavior,0,1,11,13,"Each formulation treats different aspects of the relevant phenomena , including the thresholdlike behavior and the role of coherence of individual spikes ."
107877607,Each formulation,different aspects of the relevant phenomena,0,1,3,8,"Each formulation treats different aspects of the relevant phenomena , including the thresholdlike behavior and the role of coherence of individual spikes ."
