sentence_id,treatment,medical,treatment_first_index,treatment_last_index,medical_first_index,medical_last_index,sentence_text
14090165,"Granulocyte , monocyte/macrophage adsorptive apheresis",active ulcerative colitis,0,4,10,12,"Granulocyte , monocyte/macrophage adsorptive apheresis is a novel treatment for active ulcerative colitis ."
14104242,systemic cytotoxic chemotherapy,most patients with stage IV NSCLC,1,3,9,14,"Currently systemic cytotoxic chemotherapy remains the first-line treatment for most patients with stage IV NSCLC , but preferred treatments are now defined by histology and"
14110935,evening bright-light therapy,early-morning awakening insomniacs,8,10,17,19,The study suggests that a brief course of evening bright-light therapy can be an effective treatment for early-morning awakening insomniacs who have relatively phase advanced circadian rhythms .
14116111,Bronchoscopic lung volume reduction,severe emphysema,0,3,13,14,"Bronchoscopic lung volume reduction ( BLVR ) is a minimally invasive treatment for severe emphysema , providing treatment options for patients who are unable to undergo lung volume reduction surgery ( LVRS ) or lung transplantation ."
14116111,BLVR,severe emphysema,5,5,13,14,"Bronchoscopic lung volume reduction ( BLVR ) is a minimally invasive treatment for severe emphysema , providing treatment options for patients who are unable to undergo lung volume reduction surgery ( LVRS ) or lung transplantation ."
14137008,One-stage endovascular embolization,multiple intracranial aneurysms,0,2,10,12,"One-stage endovascular embolization is a safe and effective treatment for multiple intracranial aneurysms , but long-term outcomes should be further evaluated ."
14148919,selective serotonin ( and noradrenalin ) reuptake inhibitors,visual hallucinations,8,15,24,25,"This is the first case to show that selective serotonin ( and noradrenalin ) reuptake inhibitors may be an effective and well-tolerated treatment for visual hallucinations associated with vision loss , and it adds to evidence implicating serotonergic pathways in the pathogenesis of visual hallucinations ."
14169020,related HSCT,young children,13,14,25,26,"At a societal willingness to pay of 100,000 THB per QALY gained , related HSCT was likely to be a cost-effective and affordable treatment for young children with severe thalassemia in Thailand ."
14184310,Intra-arterial chemotherapy,non-resectable hepatocellular carcinoma,0,1,10,12,Intra-arterial chemotherapy ( IAC ) is the preferred treatment for non-resectable hepatocellular carcinoma .
14184310,IAC,non-resectable hepatocellular carcinoma,3,3,10,12,Intra-arterial chemotherapy ( IAC ) is the preferred treatment for non-resectable hepatocellular carcinoma .
14185839,Negative pressure wound therapy,healing,0,3,12,12,"Negative pressure wound therapy ( NPWT ) is an effective treatment for healing wounds , which may have additional benefits , such as reduced time spent in hospital and fewer dressing changes ."
14185839,NPWT,healing,5,5,12,12,"Negative pressure wound therapy ( NPWT ) is an effective treatment for healing wounds , which may have additional benefits , such as reduced time spent in hospital and fewer dressing changes ."
14199412,Mohs Micrographic Surgery,high-risk basal cell carcinoma,0,2,12,15,Mohs Micrographic Surgery ( MMS ) is the preferred therapeutic treatment for high-risk basal cell carcinoma ( BCC ) .
14199412,MMS,high-risk basal cell carcinoma,4,4,12,15,Mohs Micrographic Surgery ( MMS ) is the preferred therapeutic treatment for high-risk basal cell carcinoma ( BCC ) .
14260865,Heart transplantation,end-stage chronic heart failure,0,1,7,10,Heart transplantation is an important treatment for end-stage chronic heart failure .
14290611,Epidermal growth factor receptor ( EGFR ) tyrosine kinase inhibitors,advanced non-small-cell lung cancer,0,9,19,22,Epidermal growth factor receptor ( EGFR ) tyrosine kinase inhibitors ( TKIs ) are the evidence-based first-line treatment for advanced non-small-cell lung cancer that harbors sensitizing EGFR mutations ( EGFRm(+ ) ) such as exon 19 deletions and L858R substitutions in exon 21 .
14290611,TKIs,advanced non-small-cell lung cancer,11,11,19,22,Epidermal growth factor receptor ( EGFR ) tyrosine kinase inhibitors ( TKIs ) are the evidence-based first-line treatment for advanced non-small-cell lung cancer that harbors sensitizing EGFR mutations ( EGFRm(+ ) ) such as exon 19 deletions and L858R substitutions in exon 21 .
14321171,Spinal cord stimulation,various neuropathic pain syndromes,0,2,12,15,Spinal cord stimulation ( SCS ) is an effective antinociceptive treatment for various neuropathic pain syndromes .
14321171,SCS,various neuropathic pain syndromes,4,4,12,15,Spinal cord stimulation ( SCS ) is an effective antinociceptive treatment for various neuropathic pain syndromes .
14331909,HSCT,many hematologic malignancies,6,6,14,16,Allogeneic hematopoietic stem cell transplantation ( HSCT ) is the treatment of choice for many hematologic malignancies or inherited disorders .
14331909,HSCT,inherited,6,6,18,18,Allogeneic hematopoietic stem cell transplantation ( HSCT ) is the treatment of choice for many hematologic malignancies or inherited disorders .
14359324,Glucocorticoids,their anti-inflammatory effects,0,0,11,13,"Glucocorticoids ( GCs ) are a first-line treatment for asthma for their anti-inflammatory effects , but they also hinder the repair of airway epithelial injury ."
14359324,GCs,their anti-inflammatory effects,2,2,11,13,"Glucocorticoids ( GCs ) are a first-line treatment for asthma for their anti-inflammatory effects , but they also hinder the repair of airway epithelial injury ."
14379349,this procedure,many women,2,3,10,11,"However , this procedure is not the ideal treatment for many women including those who desire to preserve their fertility or simply do not want to undergo surgery ."
14400600,"a biological or synthetic "" patch",massive cuff tear,15,20,29,31,"This provides insight into the potential biomechanical effect of repairing massive rotator cuff tears with a biological or synthetic "" patch , "" which is a new treatment for massive cuff tear ."
14407047,Femoro-femoral arterial bypass,symptomatic unilateral iliac artery occlusion,0,2,10,14,Femoro-femoral arterial bypass is an effective and durable treatment for symptomatic unilateral iliac artery occlusion .
14412052,Laparoscopic inguinal hernia repair,inguinal hernias,0,3,11,12,"Laparoscopic inguinal hernia repair is a safe , effective treatment for inguinal hernias and is considered , by some , to be the procedure of choice for recurrent inguinal hernias ."
14413764,Left atrium circumferential ablation,atrial fibrillation,0,3,14,15,"Left atrium circumferential ablation ( LACA ) is a simple , effective treatment for atrial fibrillation ( AF ) , but many pulmonary veins ( PV ) are not disconnected because of conduction gaps ( CG ) in the ablation line ."
14413764,LACA,atrial fibrillation,5,5,14,15,"Left atrium circumferential ablation ( LACA ) is a simple , effective treatment for atrial fibrillation ( AF ) , but many pulmonary veins ( PV ) are not disconnected because of conduction gaps ( CG ) in the ablation line ."
14430105,HSCT,refractory hematological malignancies,6,6,16,18,Allogeneic hematopoietic stem cell transplantation ( HSCT ) remains the only truly effective curative treatment for refractory hematological malignancies .
14434053,transurethral resection,benign prostatic hyperplasia,1,2,11,13,"Though transurethral resection ( TUR ) remains a routine treatment for benign prostatic hyperplasia ( BPH ) , its complications observed in up to 18 % of patients necessitate active search for novel endoscopic methods ."
14434053,TUR,benign prostatic hyperplasia,4,4,11,13,"Though transurethral resection ( TUR ) remains a routine treatment for benign prostatic hyperplasia ( BPH ) , its complications observed in up to 18 % of patients necessitate active search for novel endoscopic methods ."
14452047,High-dose chemoradiotherapy,advanced or poor-prognosis hematological malignancies,0,1,21,25,High-dose chemoradiotherapy with allogeneic bone marrow or peripheral blood stem cell transplantation ( SCT ) is a potentially curative treatment for advanced or poor-prognosis hematological malignancies .
14454154,Intravenous immunoglobulins,chronic inflammatory demyelinating polyradiculoneuropathy,0,1,10,13,Intravenous immunoglobulins ( IVIg ) are an efficacious treatment for chronic inflammatory demyelinating polyradiculoneuropathy ( CIDP ) and multifocal motor neuropathy ( MMN ) .
14454154,IVIg,chronic inflammatory demyelinating polyradiculoneuropathy,3,3,10,13,Intravenous immunoglobulins ( IVIg ) are an efficacious treatment for chronic inflammatory demyelinating polyradiculoneuropathy ( CIDP ) and multifocal motor neuropathy ( MMN ) .
14454154,Intravenous immunoglobulins,multifocal motor neuropathy,0,1,18,20,Intravenous immunoglobulins ( IVIg ) are an efficacious treatment for chronic inflammatory demyelinating polyradiculoneuropathy ( CIDP ) and multifocal motor neuropathy ( MMN ) .
14454154,IVIg,multifocal motor neuropathy,3,3,18,20,Intravenous immunoglobulins ( IVIg ) are an efficacious treatment for chronic inflammatory demyelinating polyradiculoneuropathy ( CIDP ) and multifocal motor neuropathy ( MMN ) .
14462759,Allogeneic stem cell transplantation,many hematological malignancies,0,3,13,15,Allogeneic stem cell transplantation ( SCT ) is the treatment of choice for many hematological malignancies .
14462759,SCT,many hematological malignancies,5,5,13,15,Allogeneic stem cell transplantation ( SCT ) is the treatment of choice for many hematological malignancies .
14473035,Delorme 's procedure,rectal prolapse,0,2,8,9,Delorme 's procedure is a suitable treatment for rectal prolapse due to low morbidity and mortality and acceptable rate of recurrence .
14491232,Continous positiv pressure therapy,obstructive sleep apnea,0,3,12,14,Continous positiv pressure therapy ( CPAP ) is the standard treatment for obstructive sleep apnea .
14491232,CPAP,obstructive sleep apnea,5,5,12,14,Continous positiv pressure therapy ( CPAP ) is the standard treatment for obstructive sleep apnea .
14497916,Aortic valve replacement,symptomatic severe aortic stenosis,0,2,8,11,Aortic valve replacement remains the standard treatment for symptomatic severe aortic stenosis .
14500879,Allergen immunotherapy,atopic asthma,0,1,9,10,Allergen immunotherapy is an effective but underutilized treatment for atopic asthma .
14522286,Arsenic-Containing Qinghuang Powder,Elderly Acute Myeloid Leukemia Patients,0,2,10,14,Arsenic-Containing Qinghuang Powder ( ) is an Alternative Treatment for Elderly Acute Myeloid Leukemia Patients Refusing Low-Intensity Chemotherapy .
14522302,QHP,elderly AML patients,0,0,7,9,QHP may be an alternative treatment for elderly AML patients refusing LIC therapy .
14551810,Radiofrequency ablation,hepatocellular carcinoma,0,1,11,12,Radiofrequency ablation ( RFA ) is a widely applied treatment for hepatocellular carcinoma ( HCC ) .
14551810,RFA,hepatocellular carcinoma,3,3,11,12,Radiofrequency ablation ( RFA ) is a widely applied treatment for hepatocellular carcinoma ( HCC ) .
14556475,local arterial infusion of 5-FU,acute necrotic pancreatitis,3,7,13,15,"We suggest that local arterial infusion of 5-FU is an effective treatment for acute necrotic pancreatitis and creats conditions for delayed operations , clears the remaining tissue of necrotic pancreatitis easily ."
14560274,tissue transplantation,the sick sibling,28,29,36,38,"Although most couples believed that embryos possess moral rights , they considered it acceptable to reproduce a donor child if it was safe for the child , and tissue transplantation was the only available treatment for the sick sibling ."
14584198,dasatinib induction therapy,Ph+ acute lymphoblastic leukemia,1,3,16,19,"Although dasatinib induction therapy combined with prednisolone is known to be a highly effective treatment for Ph+ acute lymphoblastic leukemia , its efficacy for Ph+MPAL has not been shown ."
14598007,Hematopoietic stem cell transplantation,many malignant and non-malignant haematological disorders,0,3,9,14,Hematopoietic stem cell transplantation is an established treatment for many malignant and non-malignant haematological disorders .
14598959,LRN,renal tumors,0,0,8,9,LRN is a safe and effective treatment for renal tumors with a steep learning curve .
14599411,CABG,coronary artery disease,3,3,9,11,Pro : robotically-assisted CABG is the optimal treatment for coronary artery disease .
14601294,Immunotherapy,many tumors,0,0,6,7,Immunotherapy is a novel treatment for many tumors including prostate cancer .
14603453,posterior foraminotomy,postero-lateral radicular compression,15,16,28,30,"Although anterior spinal cervical approach is the standard for centrally-located disc herniations with myelopathy , posterior foraminotomy appears to be a safe , minimally-invasive and effective treatment for postero-lateral radicular compression in the cervical spine ."
14607786,The administration of miglitol,reactive hypoglycemia,0,3,18,19,The administration of miglitol under a low-carbohydrate diet using low-glycemic-index food may therefore be an ideal treatment for reactive hypoglycemia due to late dumping syndrome .
14616150,ultrasound-guided platelet-rich plasma ( PRP ) injections,chronic tendinopathies,3,9,15,16,To determine whether ultrasound-guided platelet-rich plasma ( PRP ) injections are an effective treatment for chronic tendinopathies .
14641356,Implantation of allogeneic chondrocytes,older horses,0,3,23,24,"Implantation of allogeneic chondrocytes supplemented with IGF-I is an effective treatment for horses with SCLs of the femoral condyle , and particularly for older horses and horses with pre-existing osteoarthritis ."
14650888,An early invasive treatment strategy,non-ST-segment elevation acute coronary syndromes,0,4,14,18,An early invasive treatment strategy has been shown to be the preferable treatment for non-ST-segment elevation acute coronary syndromes ( ACS ) .
14653837,Cervical exploration,parathyroid adenomas,0,1,14,15,Cervical exploration with removal of the pathologic gland or glands is effective treatment for parathyroid adenomas and hyperplasia .
14670801,Self-expanding metallic stents,benign colorectal obstructions,0,2,8,10,"Self-expanding metallic stents are an effective treatment for benign colorectal obstructions , especially anastomotic strictures with long-term patency ."
14673279,Salvage-abdominoperineal resection,locoregional failure,0,1,11,12,Salvage-abdominoperineal resection ( APR ) is the treatment of choice for locoregional failure but pre-operative radiation may increase wound complications .
14673279,APR,locoregional failure,3,3,11,12,Salvage-abdominoperineal resection ( APR ) is the treatment of choice for locoregional failure but pre-operative radiation may increase wound complications .
14676135,Orthotopic liver transplantation,some severe metabolic disorders,0,2,16,19,Orthotopic liver transplantation is an established treatment for end stage liver diseases as well as for some severe metabolic disorders .
14676135,Orthotopic liver transplantation,end stage liver diseases,0,2,8,11,Orthotopic liver transplantation is an established treatment for end stage liver diseases as well as for some severe metabolic disorders .
14695146,Laparoscopic cholecystectomy,symptomatic gallstone diseases,0,1,9,11,Laparoscopic cholecystectomy is now the treatment of choice for symptomatic gallstone diseases .
14699554,Autologous hematopoietic stem cell transplantation,refractory autoimmune diseases,0,4,14,16,Autologous hematopoietic stem cell transplantation ( ASCT ) is an increasingly accepted treatment for refractory autoimmune diseases .
14699554,ASCT,refractory autoimmune diseases,6,6,14,16,Autologous hematopoietic stem cell transplantation ( ASCT ) is an increasingly accepted treatment for refractory autoimmune diseases .
14712811,Repetitive transcranial magnetic stimulation,major depression,0,3,14,15,Repetitive transcranial magnetic stimulation ( rTMS ) is a safe and effective treatment for major depression ( MD ) .
14712811,rTMS,major depression,5,5,14,15,Repetitive transcranial magnetic stimulation ( rTMS ) is a safe and effective treatment for major depression ( MD ) .
14716315,aspirin suppositories,acute ischemic stroke,3,4,10,12,"To confirm that aspirin suppositories are an effective treatment for acute ischemic stroke , we examined the suppressive effects of 200-mg aspirin suppositories on platelet aggregation ."
14716317,aspirin suppositories,acute ischemic stroke,4,5,11,13,These results suggest that aspirin suppositories are a useful treatment for acute ischemic stroke .
14745281,Cefdinir,pediatric patients with acute suppurative otitis media,0,0,13,19,Cefdinir given either once-daily or twice-daily is a safe and effective treatment for pediatric patients with acute suppurative otitis media .
14752351,levofloxacin,external ocular bacterial infections,25,25,34,37,"This post-marketing surveillance of levofloxacin , conducted over 4 years , confirms the safety and efficacy of levofloxacin in regular clinical use and highlights that levofloxacin is a promising treatment for a variety of external ocular bacterial infections ."
14757672,LPN,small renal tumours,5,5,13,15,"These results suggest that while LPN is a safe , effective treatment for small renal tumours , obligatory partial nephrectomy or large tumours continue to be performed using open techniques with good results ."
14766408,PPL,retinal detachment,0,0,12,13,PPL + PPV + SE is a safe and effective treatment for retinal detachment with Marfan syndrome .
14766408,PPV,retinal detachment,2,2,12,13,PPL + PPV + SE is a safe and effective treatment for retinal detachment with Marfan syndrome .
14770152,The stented elephant trunk procedure,complicated type B dissection,0,4,11,14,The stented elephant trunk procedure could be an effective treatment for complicated type B dissection ; it also could close the false lumen of the descending aorta and in preventing expansion of the descending aorta .
14770898,reflexology,other cancer patients,7,7,14,16,The results of this audit suggest that reflexology may be a worthwhile treatment for other cancer patients and requires further research to evaluate the benefits .
14775986,preoperative embolization,solid cerebellar hemangioblastoma,3,4,20,22,"In conclusion , preoperative embolization with NBCA on the day of surgery is a safe and effective adjunctive treatment for solid cerebellar hemangioblastoma ."
14776855,Radiation therapy,symptomatic bone metastases,0,1,7,9,Radiation therapy is a well-established treatment for symptomatic bone metastases .
14778581,Intravitreal bevacizumab injection,traumatic CNV,0,2,10,11,Intravitreal bevacizumab injection is a new and effective treatment for traumatic CNV .
14819348,Vulvar surgery,most women,0,1,7,8,Vulvar surgery seems an effective treatment for most women with LS who experience sexual pain owing to anatomic or epithelial changes and who wish to resume intercourse .
14842938,Injection sclerotherapy,primary varicose veins,0,1,7,9,Injection sclerotherapy is the non-surgical treatment for primary varicose veins .
14843707,Radical hysterectomy,early-stage cervical cancer,0,1,7,9,Radical hysterectomy is the standard treatment for early-stage cervical cancer .
14862967,surgery,localised tumours,3,3,1,2,For localised tumours surgery is the first line treatment .
14863834,Liver transplantation,select forms of liver disease,0,1,7,11,Liver transplantation is a successful treatment for select forms of liver disease and is unrivalled amongst other forms of solid organ transplantation in the ability of the recipient to develop long-term tolerance to the allograft .
14866692,IC + HCR,refractory and recurrent PCNSL,0,2,8,11,IC + HCR is an effective treatment for refractory and recurrent PCNSL .
14869759,Heart transplantation,the otherwise lethal cardiomyopathy,0,1,8,11,Heart transplantation is the most effective treatment for the otherwise lethal cardiomyopathy .
14873293,Single-agent gemcitabine,advanced and metastatic pancreatic cancer,0,1,10,14,Single-agent gemcitabine ( GEM ) is a standard treatment for advanced and metastatic pancreatic cancer .
14873293,GEM,advanced and metastatic pancreatic cancer,3,3,10,14,Single-agent gemcitabine ( GEM ) is a standard treatment for advanced and metastatic pancreatic cancer .
14885504,This method,mandibular arteriovenous malformations,0,1,8,10,This method is the treatment of choice for mandibular arteriovenous malformations in children because of the low complication rate and the preservation of healthy tissue .
14896166,Single-dose antimicrobial therapy,uncomplicated urinary tract infections,0,2,10,13,Single-dose antimicrobial therapy is now the treatment of choice for uncomplicated urinary tract infections in general practice .
14907501,assisted total gastrectomy,early gastric cancer,6,8,18,20,"For properly selected patients , laparoscopically assisted total gastrectomy can be a curative and minimally invasive treatment for early gastric cancer ."
14907501,assisted total gastrectomy,selected,6,8,2,2,"For properly selected patients , laparoscopically assisted total gastrectomy can be a curative and minimally invasive treatment for early gastric cancer ."
14956239,Debridement,early PJI,0,0,21,22,"Debridement , antibiotics , irrigation and retention of the prosthesis ( DAIR ) is the -almost unanimous treatment of choice for early PJI ."
14956239,DAIR,early PJI,11,11,21,22,"Debridement , antibiotics , irrigation and retention of the prosthesis ( DAIR ) is the -almost unanimous treatment of choice for early PJI ."
14956239,antibiotics,early PJI,2,2,21,22,"Debridement , antibiotics , irrigation and retention of the prosthesis ( DAIR ) is the -almost unanimous treatment of choice for early PJI ."
14956239,irrigation,early PJI,4,4,21,22,"Debridement , antibiotics , irrigation and retention of the prosthesis ( DAIR ) is the -almost unanimous treatment of choice for early PJI ."
14956239,retention of the prosthesis,early PJI,6,9,21,22,"Debridement , antibiotics , irrigation and retention of the prosthesis ( DAIR ) is the -almost unanimous treatment of choice for early PJI ."
14962682,Dual enkephalinase inhibitor PL265,safe and effective alleviation of ocular pain,0,3,12,18,Dual enkephalinase inhibitor PL265 seems to be a promising topical treatment for safe and effective alleviation of ocular pain and inflammation .
14964936,Definitive chemoradiation,localized anal cancer,0,1,15,17,"Definitive chemoradiation with concurrent 5-fluorouracil (5-FU)/mitomycin C ( MMC ) is an effective treatment for localized anal cancer , but it is associated with significant acute long-term treatment-related toxicity ."
14979546,Lymphadenectomy,medullary thyroid carcinoma,0,0,7,9,"Lymphadenectomy and thyroidectomy is standard treatment for medullary thyroid carcinoma ( MTC ) , but the prognostic importance of the number of lymph nodes removed ( lymph node yield , LNY ) and the proportion of metastatic lymph nodes resected ( metastatic lymph node ratio , MLNR ) is unknown ."
14979546,thyroidectomy,medullary thyroid carcinoma,2,2,7,9,"Lymphadenectomy and thyroidectomy is standard treatment for medullary thyroid carcinoma ( MTC ) , but the prognostic importance of the number of lymph nodes removed ( lymph node yield , LNY ) and the proportion of metastatic lymph nodes resected ( metastatic lymph node ratio , MLNR ) is unknown ."
15002226,Ketogenic diet,intractable epilepsies,0,1,10,11,Ketogenic diet ( KD ) is an effective treatment for intractable epilepsies .
15002226,KD,intractable epilepsies,3,3,10,11,Ketogenic diet ( KD ) is an effective treatment for intractable epilepsies .
15017078,an amputation,"institutionalised , immobile patients with CLI",7,8,1,6,"For institutionalised , immobile patients with CLI an amputation is often the only possible and cheapest treatment ."
15020643,Immunotherapy,unresectable hepatocellular carcinoma,0,0,13,15,Immunotherapy with immune checkpoint inhibitor ( ICI ) is a promising treatment for unresectable hepatocellular carcinoma ( HCC ) .
15032696,Oral fluid therapy,residual SDH,0,2,10,11,Oral fluid therapy is a safe and effective treatment for residual SDH .
15038423,Laminectomy,lumbar disorders,0,0,7,8,"Laminectomy is a widely accepted treatment for lumbar disorders , and epidural fibrosis ( EF ) is a common complication ."
15080504,Ribavirin,chronic hepatitis C,0,0,12,14,Ribavirin in combination with pegylated interferon alpha is the current treatment for chronic hepatitis C ( HCV ) .
15086844,BRV,older patients with uncontrolled focal seizures,0,0,8,13,BRV may be a suitable adjunctive treatment for older patients with uncontrolled focal seizures .
15102752,PDT,low-risk BCC,0,0,6,7,"PDT is an effective treatment for low-risk BCC , with excellent cosmesis and safety ."
15106865,Percutaneous bone conduction hearing aids,selected children unable,0,4,10,12,Percutaneous bone conduction hearing aids are an established treatment for selected children unable to use conventional hearing aids .
15107510,Ultrasound-guided percutaneous barbotage,rotator cuff calcific tendinopathy,0,2,8,11,"Ultrasound-guided percutaneous barbotage is an effective treatment for rotator cuff calcific tendinopathy , providing rapid and substantial pain relief ."
15110468,Reslizumab,severe eosinophilic asthma,0,0,14,16,"Reslizumab , a neutralizing anti-IL-5 monoclonal antibody , is a promising adjunctive treatment for severe eosinophilic asthma ."
15110468,a neutralizing anti-IL-5 monoclonal antibody,severe eosinophilic asthma,2,6,14,16,"Reslizumab , a neutralizing anti-IL-5 monoclonal antibody , is a promising adjunctive treatment for severe eosinophilic asthma ."
15114188,Percutaneous transhepatic balloon dilatation,common bile duct stricture,0,3,12,15,Percutaneous transhepatic balloon dilatation was an effective and less invasive treatment for common bile duct stricture following laparoscopic cholecystectomy .
15130159,Electroconvulsive therapy,severe depression,0,1,11,12,"Electroconvulsive therapy ( ECT ) is the most effective treatment for severe depression , yet its mechanism of action is not fully understood ."
15130159,ECT,severe depression,3,3,11,12,"Electroconvulsive therapy ( ECT ) is the most effective treatment for severe depression , yet its mechanism of action is not fully understood ."
15143550,RS,chronic synovitis,0,0,10,11,RS seems to be a safe and effective treatment for chronic synovitis causing recurrent joint bleedings .
15150036,Endoscopic submucosal dissection,rectal carcinoid tumors that are endoscopically treatable,0,2,14,20,Endoscopic submucosal dissection ( ESD ) has been a valuable treatment of choice for rectal carcinoid tumors that are endoscopically treatable because of its satisfactory resection rate and low recurrence rate .
15150036,ESD,rectal carcinoid tumors that are endoscopically treatable,4,4,14,20,Endoscopic submucosal dissection ( ESD ) has been a valuable treatment of choice for rectal carcinoid tumors that are endoscopically treatable because of its satisfactory resection rate and low recurrence rate .
15151161,letrozole,"46,XX true hermaphrodite males",4,4,11,14,"Our results suggest that letrozole is not an adequate treatment for 46,XX true hermaphrodite males with ovotestes ."
15181671,Surgical resection,inflammatory pseudotumor of the liver,0,1,7,11,"Surgical resection is the preferred treatment for inflammatory pseudotumor of the liver , especially in patients for whom a definite histologic diagnosis can not be made preoperatively or by intraoperative frozen sections ."
15189040,The combination of a bioresorbable scaffold,peripheral artery disease,0,5,14,16,The combination of a bioresorbable scaffold and antiproliferative drugs is a promising treatment for peripheral artery disease .
15189040,antiproliferative drugs,peripheral artery disease,7,8,14,16,The combination of a bioresorbable scaffold and antiproliferative drugs is a promising treatment for peripheral artery disease .
15193131,Liver transplantation,many patients with unresectable hepatocellular carcinoma,0,1,11,16,"Liver transplantation ( LT ) is the treatment of choice for many patients with unresectable hepatocellular carcinoma ( HCC ) , but long waiting time due to the shortage of donor organs can result in tumor progression and drop-out from LT candidacy ."
15193131,LT,many patients with unresectable hepatocellular carcinoma,3,3,11,16,"Liver transplantation ( LT ) is the treatment of choice for many patients with unresectable hepatocellular carcinoma ( HCC ) , but long waiting time due to the shortage of donor organs can result in tumor progression and drop-out from LT candidacy ."
15196134,Lung transplant,certain patients with end-stage lung diseases,0,1,8,13,Lung transplant remains the only viable treatment for certain patients with end-stage lung diseases .
15210942,therapeutic supplementation of PGI2,various autoimmune or inflammatory diseases,3,6,12,16,This suggests that therapeutic supplementation of PGI2 may be a treatment for various autoimmune or inflammatory diseases through enhancement of Treg function .
15212205,this laparoscopic surgery,early gastric cancer,7,9,19,21,"If the indication is selected properly , this laparoscopic surgery can be a curative and minimally invasive treatment for early gastric cancer ."
15217163,Catheter ablation,various severe and drug-refractory arrhythmias,0,1,7,11,Catheter ablation is a radical treatment for various severe and drug-refractory arrhythmias .
15245669,Bipolar UCC,selective termination,0,1,10,11,Bipolar UCC is a reasonably safe and effective treatment for selective termination in complicated monochorionic pregnancies .
15255253,Oral propranolol,infantile subglottic hemangioma,0,1,9,11,Oral propranolol is a safe and effective treatment for infantile subglottic hemangioma .
15267023,The protein A immunoadsorption column,immune thrombocytopenic purpura,0,4,10,12,The protein A immunoadsorption column is a new treatment for immune thrombocytopenic purpura ( ITP ) .
15285946,a vascularized distal radius bone graft,early stage carpal bone necrosis,4,9,15,19,The authors believe that a vascularized distal radius bone graft is an ideal treatment for early stage carpal bone necrosis .
15304690,Electrochemotherapy,primary and secondary cutaneous tumours,0,0,9,13,Electrochemotherapy ( ECT ) is a treatment for both primary and secondary cutaneous tumours .
15304690,ECT,primary and secondary cutaneous tumours,2,2,9,13,Electrochemotherapy ( ECT ) is a treatment for both primary and secondary cutaneous tumours .
15305461,fibrinolytic therapy,intracerebral haemorrhage,1,2,8,9,"Although fibrinolytic therapy is an upcoming treatment for intracerebral haemorrhage ( ICH ) , standard guidelines are lacking , and some clinical issues persist ."
15310553,catheter intervention,massive pulmonary embolism patients,5,6,12,15,"On the other hand , catheter intervention is an optimal treatment for massive pulmonary embolism patients having contraindications for thrombolysis , and is a minimally invasive alternative to surgical embolectomy ."
15310989,PFA,human herpesvirus infections,0,0,8,10,PFA is a topical and parenteral treatment for human herpesvirus infections and is currently in phase I trials for treatment of acquired immunodeficiency syndrome .
15322369,Local steroids,uveitic ME,0,1,10,11,Local steroids are the first line treatment for uveitis and uveitic ME .
15334929,Cone hemiarthroplasty,unstable intertrochanteric fractures,0,1,8,10,Cone hemiarthroplasty can be an alternative treatment for unstable intertrochanteric fractures in elderly patients so as to achieve earlier mobilisation .
15352577,Internal fixation,pathologic fractures,0,1,16,17,"Internal fixation , supplemented with methylmethacrylate to fill bone defects , is the standard treatment for pathologic fractures ."
15353286,IP,jaundiced infants,4,4,14,15,The study concludes that IP appears to be an effective and safe treatment for jaundiced infants .
15354386,Sildenafil,erectile dysfunction,0,0,9,10,Sildenafil is the first orally administered available treatment for erectile dysfunction .
15355015,Sublingual immunotherapy,grass pollen-induced AR,0,1,9,11,"Sublingual immunotherapy was a safe and effective treatment for grass pollen-induced AR in adults , and therefore , consideration should be given to its use for moderate-to-severe disease in the UK-wide population ."
15366421,Donepezil,refractory manic symptoms,0,0,11,13,Donepezil does not appear to be an effective adjunctive treatment for refractory manic symptoms .
15422671,LVRS,severe pulmonary emphysema,3,3,9,11,In selected cases LVRS is an effective treatment for severe pulmonary emphysema .
15428415,Craniofacial resection,paranasal malignant and benign tumors,0,1,8,12,Craniofacial resection is a treatment of choice for paranasal malignant and benign tumors invading the skull base .
15438360,Endoscopic sinus surgery,chronic rhinosinusitis,0,2,11,12,Endoscopic sinus surgery ( ESS ) is a well-established treatment for chronic rhinosinusitis ( CRS ) .
15438360,ESS,chronic rhinosinusitis,4,4,11,12,Endoscopic sinus surgery ( ESS ) is a well-established treatment for chronic rhinosinusitis ( CRS ) .
15461850,Spinal cord stimulation,neuropathic pain,0,2,11,12,Spinal cord stimulation ( SCS ) is an established treatment for neuropathic pain .
15461850,SCS,neuropathic pain,4,4,11,12,Spinal cord stimulation ( SCS ) is an established treatment for neuropathic pain .
15475608,VATS,pediatric empyema,0,0,8,9,VATS is a safe and effective treatment for pediatric empyema .
15486328,everolimus,endocrine sensitive MBC patients,3,3,16,19,The association of everolimus and exemestane has confirmed to be a safe and effective treatment for endocrine sensitive MBC patients even in routine clinical practice .
15486328,exemestane,endocrine sensitive MBC patients,5,5,16,19,The association of everolimus and exemestane has confirmed to be a safe and effective treatment for endocrine sensitive MBC patients even in routine clinical practice .
15500882,palliative surgery,metastatic spinal disease,5,6,12,14,These results strongly suggested that palliative surgery is a valuable treatment for metastatic spinal disease .
15507800,Spinal cord stimulation,refractory failed back surgery syndrome,0,2,8,12,Spinal cord stimulation is an effective treatment for refractory failed back surgery syndrome .
